City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
384,Lexington,US,2021-11-21 22:09:29,37.9887,-84.4777,50.14,85,90,8.05
385,Longyearbyen,SJ,2021-11-21 22:07:14,78.2186,15.6401,3.04,78,20,11.5
386,Saint Anthony,US,2021-11-21 22:10:23,45.0205,-93.218,30.15,48,1,5.99
387,Sawtell,AU,2021-11-21 22:10:23,-30.3833,153.1,69.19,94,90,4.61
388,Ahipara,NZ,2021-11-21 22:10:24,-35.1667,173.1667,70.81,75,100,2.86
389,Ghanzi,BW,2021-11-21 22:10:24,-21.5667,21.7833,73.67,63,80,19.46
390,Plouzane,FR,2021-11-21 22:10:24,48.3833,-4.6167,46.58,68,40,17.27
391,Hyeres,FR,2021-11-21 22:10:24,43.1167,6.1167,53.69,93,100,2.3
392,Tumbagaan,PH,2021-11-21 22:10:25,5.3656,120.3139,81.03,77,12,3.47
393,Margate,GB,2021-11-21 22:10:25,51.3813,1.3862,43.7,86,40,26.51
394,Bowmore,US,2021-11-21 22:10:25,34.9421,-79.3031,66.52,48,1,4.61
395,Hirara,JP,2021-11-21 22:10:25,24.8,125.2833,70.07,100,20,0.0
396,Rocha,UY,2021-11-21 22:10:26,-34.4833,-54.3333,67.01,86,79,12.55
397,Narsaq,GL,2021-11-21 22:10:26,60.9167,-46.05,34.02,94,99,3.04
398,Nasirabad,IN,2021-11-21 22:08:06,26.3,74.7333,68.18,31,0,5.7
399,Okhotsk,RU,2021-11-21 22:10:26,59.3833,143.3,4.37,89,100,14.94
400,Hobyo,SO,2021-11-21 22:10:26,5.3505,48.5268,79.32,68,97,11.48
401,Kushima,JP,2021-11-21 22:10:27,31.4583,131.2333,65.12,93,100,12.62
402,Lyndon,US,2021-11-21 22:10:27,38.2567,-85.6016,49.64,94,90,1.01
403,Ixtapa,MX,2021-11-21 22:10:27,20.7,-105.2,83.43,61,1,9.22
404,Tanga,TZ,2021-11-21 22:10:28,-5.0667,39.1,75.15,84,6,2.84
405,Cam Ranh,VN,2021-11-21 22:10:28,11.9214,109.1591,75.16,100,75,2.3
406,Nouadhibou,MR,2021-11-21 22:10:28,20.931,-17.0347,70.27,74,100,12.8
407,Turbat,PK,2021-11-21 22:10:28,26.0023,63.044,69.03,17,3,11.86
408,Big Spring,US,2021-11-21 22:06:36,32.2504,-101.4787,62.08,32,1,5.99
409,Miri,MY,2021-11-21 22:10:29,4.4148,114.0089,75.36,91,96,4.38
410,San Cristobal,VE,2021-11-21 22:10:29,7.7669,-72.225,73.58,71,89,2.98
411,North Bend,US,2021-11-21 22:10:29,43.4065,-124.2243,61.07,79,1,9.22
412,Benguela,AO,2021-11-21 22:10:29,-12.5763,13.4055,75.79,82,97,4.83
413,Khazar,RU,2021-11-21 22:10:30,41.9974,48.3332,49.64,69,2,4.99
414,Laem Sing,TH,2021-11-21 22:10:30,12.4816,102.0738,83.14,88,35,5.21
415,Baracoa,CU,2021-11-21 22:11:30,20.3467,-74.4958,78.94,84,40,5.57
416,Bonthe,SL,2021-11-21 22:11:30,7.5264,-12.505,79.05,84,28,8.19
417,Gamba,GA,2021-11-21 22:11:31,-2.65,10.0,78.49,88,100,4.72
418,Saint-Augustin,CA,2021-11-21 22:11:31,51.226,-58.6502,33.55,86,100,10.27
419,Saint-Francois,FR,2021-11-21 22:11:31,46.4154,3.9054,39.47,95,90,1.14
420,Marshall,US,2021-11-21 22:11:27,34.3834,-86.3333,64.13,74,75,5.75
421,Cascais,PT,2021-11-21 22:08:02,38.6979,-9.4215,58.46,74,7,8.01
422,Det Udom,TH,2021-11-21 22:11:32,14.906,105.0784,78.03,79,11,1.19
423,Manzanillo,CU,2021-11-21 22:11:32,20.3433,-77.1167,80.31,72,80,6.13
424,Vardo,NO,2021-11-21 22:11:32,70.3705,31.1107,28.38,50,100,20.71
425,College,US,2021-11-21 22:06:50,64.8569,-147.8028,-8.41,71,20,0.0
426,Iqaluit,CA,2021-11-21 22:11:32,63.7506,-68.5145,6.82,95,91,4.0
427,Usogorsk,RU,2021-11-21 22:11:33,63.4106,48.6872,21.83,97,100,1.32
428,Yala,TH,2021-11-21 22:11:33,6.3333,101.25,73.15,97,55,1.54
429,Port Macquarie,AU,2021-11-21 22:11:33,-31.4333,152.9167,67.89,100,90,13.8
430,Port Keats,AU,2021-11-21 22:11:33,-14.25,129.55,86.13,71,100,7.87
431,Vostok,RU,2021-11-21 22:11:34,46.4856,135.8833,27.55,74,98,17.09
432,Harper,LR,2021-11-21 22:11:34,4.375,-7.7169,79.3,83,34,5.48
433,Matinha,BR,2021-11-21 22:11:34,-3.1006,-45.0336,79.2,80,91,5.19
434,Merauke,ID,2021-11-21 22:11:34,-8.4667,140.3333,81.01,83,38,10.11
435,Kandiaro,PK,2021-11-21 22:11:35,27.0601,68.2091,67.62,19,0,6.2
436,Shu,KZ,2021-11-21 22:11:35,43.5983,73.7614,43.23,36,75,7.58
437,Grand Gaube,MU,2021-11-21 22:11:35,-20.0064,57.6608,72.37,77,59,1.99
438,Yumen,CN,2021-11-21 22:11:35,40.2833,97.2,23.41,49,0,6.82
439,Solnechnyy,RU,2021-11-21 22:11:36,50.7214,136.6319,7.77,88,99,6.91
440,Klyuchi,RU,2021-11-21 22:11:36,52.2667,79.1667,23.58,79,100,16.31
441,Santa Rosa Del Sur,CO,2021-11-21 22:11:36,7.9644,-74.0544,73.78,91,73,1.61
442,Morondava,MG,2021-11-21 22:11:36,-20.2833,44.2833,79.88,78,60,5.23
443,Shingu,JP,2021-11-21 22:11:37,33.7333,135.9833,62.35,87,100,1.66
444,Qarqin,AF,2021-11-21 22:11:37,37.4185,66.0436,55.31,26,60,13.18
445,Dingle,PH,2021-11-21 22:11:37,10.9995,122.6711,76.24,93,47,4.85
446,Copiapo,CL,2021-11-21 22:11:37,-27.3667,-70.3333,58.69,27,79,7.18
447,Villarrica,PY,2021-11-21 22:11:38,-25.75,-56.4333,80.4,64,10,5.19
448,Sassandra,CI,2021-11-21 22:11:38,4.95,-6.0833,78.84,85,22,6.42
449,Roald,NO,2021-11-21 22:11:38,62.5833,6.1333,39.34,81,75,6.91
450,Kangaba,ML,2021-11-21 22:11:38,11.9333,-8.4167,77.76,17,23,4.34
451,Saraland,US,2021-11-21 22:11:39,30.8207,-88.0706,75.31,77,91,3.78
452,Kargopol,RU,2021-11-21 22:11:39,61.5071,38.9456,25.02,91,97,8.86
453,Hambantota,LK,2021-11-21 22:11:39,6.1241,81.1185,75.31,83,75,10.25
454,Birjand,IR,2021-11-21 22:11:39,32.8663,59.2211,50.2,38,21,4.5
455,Vila Franca Do Campo,PT,2021-11-21 22:11:40,37.7167,-25.4333,61.2,87,78,6.64
456,Mujiayingzi,CN,2021-11-21 22:11:40,42.1167,118.7833,15.71,52,25,19.39
457,Wilmington,US,2021-11-21 22:11:27,34.2257,-77.9447,67.91,72,1,3.44
458,Biak,ID,2021-11-21 22:11:40,-0.9131,122.8766,76.86,82,69,1.81
459,Stykkisholmur,IS,2021-11-21 22:11:40,65.0757,-22.7297,39.78,90,100,11.7
460,Mopipi,BW,2021-11-21 22:11:41,-21.1833,24.8833,71.65,80,100,13.02
461,Mount Vernon,US,2021-11-21 22:11:41,40.9126,-73.8371,54.1,68,75,1.99
462,Batsfjord,NO,2021-11-21 22:11:41,70.6345,29.7185,28.4,58,75,10.36
463,Oranjemund,NA,2021-11-21 22:11:41,-28.55,16.4333,62.55,84,99,9.4
464,Sergeyevka,KZ,2021-11-21 22:12:42,53.88,67.4158,27.99,95,100,19.01
465,Ramona,US,2021-11-21 22:12:42,33.0417,-116.8681,84.22,15,1,11.99
466,Veraval,IN,2021-11-21 22:12:42,20.9,70.3667,81.07,66,94,9.51
467,Bambous Virieux,MU,2021-11-21 22:08:46,-20.3428,57.7575,72.21,94,40,3.44
468,Alappuzha,IN,2021-11-21 22:12:42,9.49,76.3264,77.14,82,74,2.93
469,Pilar,BR,2021-11-21 22:12:43,-9.5972,-35.9567,78.73,80,9,8.16
470,Yangcun,CN,2021-11-21 22:12:43,39.3639,117.0603,32.0,31,0,18.34
471,Laurel,US,2021-11-21 22:12:43,39.0993,-76.8483,52.83,67,75,3.0
472,Jiwani,PK,2021-11-21 22:12:43,25.05,61.7417,74.93,33,10,8.12
473,San Ramon,US,2021-11-21 22:12:44,37.7799,-121.978,69.93,51,1,3.0
474,Lata,PT,2021-11-21 22:12:44,40.1629,-8.3327,55.81,95,20,1.01
475,Sao Filipe,CV,2021-11-21 22:12:44,14.8961,-24.4956,80.94,69,100,7.96
476,Juneau,US,2021-11-21 22:11:45,58.3019,-134.4197,40.84,97,90,12.66
477,Qinzhou,CN,2021-11-21 22:12:45,21.95,108.6167,61.45,70,99,22.26
478,Amahai,ID,2021-11-21 22:12:45,-3.3333,128.9167,79.05,83,100,3.11
479,Praia Da Vitoria,PT,2021-11-21 22:12:45,38.7333,-27.0667,64.76,88,100,27.69
480,Urumqi,CN,2021-11-21 22:12:04,43.801,87.6005,11.35,73,0,4.47
481,Senneterre,CA,2021-11-21 22:12:45,48.3835,-77.2328,34.02,95,100,12.8
482,Shihezi,CN,2021-11-21 22:12:46,44.3,86.0333,21.6,54,15,3.65
483,Greeley,US,2021-11-21 22:09:28,40.4233,-104.7091,61.38,31,1,5.01
484,Sao Lourenco Do Sul,BR,2021-11-21 22:12:46,-31.3653,-51.9783,72.91,65,0,6.13
485,Fort-Shevchenko,KZ,2021-11-21 22:12:46,44.5086,50.263,48.88,81,7,14.29
486,Torquay,GB,2021-11-21 22:12:46,50.4638,-3.5143,42.58,37,6,23.78
487,Lisakovsk,KZ,2021-11-21 22:12:47,52.5369,62.4936,29.25,82,97,22.08
488,Alihe,CN,2021-11-21 22:12:47,50.5667,123.7167,11.32,85,100,6.44
489,San Carlos De Bariloche,AR,2021-11-21 22:11:59,-41.1456,-71.3082,58.75,55,75,24.16
490,Teotitlan,MX,2021-11-21 22:12:47,18.1319,-97.0767,74.82,63,38,6.87
491,Giyon,ET,2021-11-21 22:12:47,8.5333,37.9833,56.12,41,91,9.78
492,Minudasht,IR,2021-11-21 22:12:48,37.2289,55.3747,52.66,57,75,2.75
493,Krapkowice,PL,2021-11-21 22:12:48,50.4752,17.9654,44.94,81,82,3.87
494,Becerril,CO,2021-11-21 22:12:48,9.7041,-73.2793,81.36,80,98,2.48
495,Edd,ER,2021-11-21 22:12:49,13.9297,41.6925,82.35,60,56,6.42
496,Jiuquan,CN,2021-11-21 22:10:53,39.7432,98.5174,24.06,44,0,2.01
497,Tessalit,ML,2021-11-21 22:12:49,20.1986,1.0114,71.87,27,50,9.01
498,Struthers,US,2021-11-21 22:12:49,41.0526,-80.6078,43.32,91,90,1.01
499,Antropovo,RU,2021-11-21 22:12:49,58.3988,43.0066,26.2,89,100,8.9
500,Yar-Sale,RU,2021-11-21 22:10:02,66.8333,70.8333,15.49,95,100,14.9
501,Labrea,BR,2021-11-21 22:12:50,-7.2586,-64.7981,77.45,85,100,2.28
502,Sihora,IN,2021-11-21 22:12:50,23.4833,80.1167,66.61,68,8,4.38
503,Zheleznodorozhnyy,RU,2021-11-21 22:12:50,55.7503,38.0042,36.21,95,100,4.59
504,Tartus,SY,2021-11-21 22:12:50,34.889,35.8866,59.41,61,16,8.32
505,Sitka,US,2021-11-21 22:12:51,57.0531,-135.33,44.49,81,90,20.71
506,Asau,RO,2021-11-21 22:12:51,46.4333,26.4,42.96,62,9,6.29
507,Surt,LY,2021-11-21 22:12:51,31.2089,16.5887,66.33,65,88,8.32
508,Roma,US,2021-11-21 22:10:13,43.2128,-75.4557,45.43,70,90,11.5
509,Sayyan,YE,2021-11-21 22:12:51,15.1718,44.3244,55.58,40,76,3.02
510,Elko,US,2021-11-21 22:12:52,41.0002,-115.5012,49.75,39,58,5.01
511,Waingapu,ID,2021-11-21 22:13:52,-9.6567,120.2641,80.1,79,82,3.13
512,Homer,US,2021-11-21 22:13:52,59.6425,-151.5483,19.29,68,1,6.91
513,Tiksi,RU,2021-11-21 22:13:52,71.6872,128.8694,-16.82,99,100,1.92
514,San Andres,CO,2021-11-21 22:10:05,12.5847,-81.7006,84.22,74,90,11.5
515,Ulverstone,AU,2021-11-21 22:13:53,-41.15,146.1667,64.22,65,96,1.81
516,Quang Ngai,VN,2021-11-21 22:13:53,15.1167,108.8,73.38,92,53,3.96
517,Edmundston,CA,2021-11-21 22:13:53,47.3737,-68.3251,35.69,75,90,0.0
518,Juazeiro,BR,2021-11-21 22:13:53,-9.4117,-40.4986,89.78,40,0,6.91
519,Maroantsetra,MG,2021-11-21 22:13:54,-15.4333,49.7333,74.03,80,81,1.99
520,Muros,ES,2021-11-21 22:13:54,42.7762,-9.0603,55.24,86,2,12.75
521,Franklin,US,2021-11-21 22:13:54,39.9667,-83.0166,45.23,95,90,3.0
522,Naze,JP,2021-11-21 22:13:55,28.3667,129.4833,68.92,86,100,10.76
523,Oktyabrskoye,RU,2021-11-21 22:13:55,43.0645,44.7417,28.54,93,3,6.71
524,Coihaique,CL,2021-11-21 22:13:55,-45.5752,-72.0662,60.75,48,40,8.05
525,Ginir,ET,2021-11-21 22:13:55,7.1333,40.7,56.66,63,32,5.7
526,Cassilandia,BR,2021-11-21 22:13:56,-19.1133,-51.7342,76.01,75,76,4.72
527,Aklavik,CA,2021-11-21 22:13:56,68.2191,-135.0107,-5.04,99,100,8.3
528,Taganak,PH,2021-11-21 22:13:56,6.0833,118.3,81.63,79,31,5.03
529,Singaraja,ID,2021-11-21 22:13:56,-8.112,115.0882,77.97,85,75,3.74
530,Progreso,MX,2021-11-21 22:13:57,21.2833,-89.6667,84.11,74,8,12.33
531,Chalon-Sur-Saone,FR,2021-11-21 22:13:57,46.7833,4.85,40.69,78,100,5.21
532,Jiazi,CN,2021-11-21 22:13:57,22.8779,116.067,68.4,77,0,11.21
533,Sattur,IN,2021-11-21 22:13:57,9.3667,77.9333,75.61,83,7,4.81
534,Guarapari,BR,2021-11-21 22:13:58,-20.6667,-40.4975,66.88,82,100,7.43
535,Khor,RU,2021-11-21 22:13:58,47.8861,134.9464,18.28,93,100,15.9
536,Bam,IR,2021-11-21 22:13:58,29.106,58.357,58.66,28,0,2.08
537,Srandakan,ID,2021-11-21 22:13:58,-7.9386,110.2506,63.73,89,100,2.77
538,Kaltan,RU,2021-11-21 22:13:59,53.5347,87.2457,17.67,94,100,2.46
539,Ucluelet,CA,2021-11-21 22:12:21,48.9329,-125.5528,47.08,88,100,6.49
540,Flinders,AU,2021-11-21 22:13:01,-34.5833,150.8552,65.8,77,100,10.98
541,Kinsale,IE,2021-11-21 22:13:59,51.7075,-8.5306,40.37,81,20,8.05
542,Havre-Saint-Pierre,CA,2021-11-21 22:13:59,50.2334,-63.5986,32.36,93,75,2.3
543,Half Moon Bay,US,2021-11-21 22:13:59,37.4636,-122.4286,73.04,51,1,8.05
544,Sale,MA,2021-11-21 22:14:00,34.0389,-6.8166,60.64,100,75,0.0
545,Kidal,ML,2021-11-21 22:14:00,18.4411,1.4078,75.94,22,28,12.5
546,Aksha,RU,2021-11-21 22:14:00,50.2814,113.2867,3.63,77,7,6.06
547,Saint-Georges,GD,2021-11-21 22:10:14,12.0564,-61.7485,79.72,78,99,9.48
548,Swellendam,ZA,2021-11-21 22:14:00,-34.0226,20.4417,65.32,88,76,11.12
549,Kaeo,NZ,2021-11-21 22:14:01,-35.1,173.7833,73.33,77,100,6.62
550,Hovd,MN,2021-11-21 22:14:01,48.0056,91.6419,10.69,36,13,1.32
551,Bengkulu,ID,2021-11-21 22:14:01,-3.8004,102.2655,76.28,89,100,4.43
552,Saint-Denis,FR,2021-11-21 22:14:01,48.9167,2.3333,44.08,91,0,4.0
553,Lyngseidet,NO,2021-11-21 22:14:02,69.5763,20.2189,24.89,92,100,5.41
554,Turukhansk,RU,2021-11-21 22:14:02,65.8167,87.9833,-4.34,86,100,18.28
555,Mutis,CO,2021-11-21 22:14:02,6.2262,-77.4044,78.84,86,56,6.62
556,Ha Giang,VN,2021-11-21 22:15:02,22.8333,104.9833,62.98,96,100,4.54
557,Ternate,ID,2021-11-21 22:15:03,0.8,127.4,81.12,80,79,3.6
558,Beni,CD,2021-11-21 22:15:03,0.5,29.4667,61.92,95,100,3.58
559,Coahuayana,MX,2021-11-21 22:15:03,18.7333,-103.6833,94.48,54,1,5.77
560,Conde,BR,2021-11-21 22:15:03,-7.2597,-34.9075,80.06,78,20,8.05
561,Yershichi,RU,2021-11-21 22:15:04,53.6725,32.7542,37.67,91,97,10.74
562,Fuerte Olimpo,PY,2021-11-21 22:15:04,-21.0415,-57.8738,88.29,44,66,1.52
563,Meridian,US,2021-11-21 22:15:04,43.6121,-116.3915,49.78,62,1,1.01
564,Xingtai,CN,2021-11-21 22:15:05,37.0631,114.4942,32.05,24,0,5.01
565,Banjar,ID,2021-11-21 22:15:05,-8.19,114.9675,78.66,91,70,3.31
566,Calabozo,VE,2021-11-21 22:15:05,8.9242,-67.4293,82.54,64,97,1.43
567,Rio Grande,BR,2021-11-21 22:15:05,-32.035,-52.0986,73.22,67,0,8.01
568,Zhangjiakou,CN,2021-11-21 22:15:06,40.81,114.8794,15.76,50,4,17.25
569,Nisia Floresta,BR,2021-11-21 22:15:06,-6.0911,-35.2086,81.41,77,39,11.16
570,Rapid City,US,2021-11-21 22:14:55,44.0805,-103.231,46.54,51,1,3.0
571,Vao,NC,2021-11-21 22:15:06,-22.6667,167.4833,73.85,78,18,8.19
572,Muriwai Beach,NZ,2021-11-21 22:13:25,-36.8167,174.45,72.39,74,100,5.01
573,Araouane,ML,2021-11-21 22:15:06,18.9048,-3.5265,78.13,26,1,10.94
574,Okahandja,NA,2021-11-21 22:15:07,-21.9833,16.9167,65.84,31,0,6.46
575,Quatre Cocos,MU,2021-11-21 22:15:07,-20.2078,57.7625,72.09,74,34,9.98
576,Finschhafen,PG,2021-11-21 22:15:07,-6.6024,147.8681,82.76,72,22,2.64
